action,venue,primary_type,website,reason
keep,"Midtown Gastrobar",restaurant,"https://www.midtowngastrobar.com/","live site — crowdsource stub"
keep,"Milano Pizza",pizza_restaurant,"https://www.mymilanopizza.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Mother Lode Bar & Deli",bar,"","alcohol-positive type/name"
keep,"Mr. Crab",restaurant,"https://www.mrcrabca.com/","live site — crowdsource stub"
keep,"Nenas Mexican Cuisine",mexican_restaurant,"http://www.nenasmexicanrestaurantsac.com/","live site — crowdsource stub"
keep,"New Osaka Sushi",japanese_restaurant,"https://www.newosakasushi.com/","live site — crowdsource stub"
keep,"Nitty's Cider",bar,"https://www.nittyscider.com/","alcohol-positive type/name"
keep,"Oak Park Brewing Co.",brewpub,"https://opbrewco.com/","alcohol-positive type/name"
keep,"Oaxaca Cocteleria & Mezcaleria",bar,"https://oaxacasacramento.com/","alcohol-positive type/name"
keep,"Octopus Baja",restaurant,"https://octopusbaja.com/","live site — crowdsource stub"
keep,"Old Ironsides",bar,"http://www.theoldironsides.com/","alcohol-positive type/name"
keep,"OneSpeed",pizza_restaurant,"http://onespeedpizza.com/","live site — crowdsource stub"
keep,"Orale Cantina",mexican_restaurant,"https://www.oralecantina.com/","alcohol-positive type/name"
keep,"Origami Asian Grill",asian_fusion_restaurant,"https://www.origamiasiangrill.com/","live site — crowdsource stub"
keep,"Oshima Sushi Sports Bar",sushi_restaurant,"http://www.thefugulounge.com/","alcohol-positive type/name"
keep,"PHO PLUS 101 一碗情深",restaurant,"https://www.phoplus101.com/","live site — crowdsource stub"
keep,"Pieology Pizzeria Sacramento Delta Shores",pizza_restaurant,"https://pieology.com/pizza-near-me/?rest_id=8086","live site — crowdsource stub"
keep,"Pier 50 Sushi - Arden",japanese_restaurant,"http://pier50sushi.com/","live site — crowdsource stub"
keep,"Pine Cove Tavern",cocktail_bar,"http://pinecovetavern.com/","alcohol-positive type/name"
keep,"Pizza Club",pizza_restaurant,"https://www.pizzaclubca.com/","live site — crowdsource stub"
keep,"Pizza Twist",pizza_restaurant,"https://www.pizzatwist.com/locations/best-pizza-in-sacramento-stockton-ca","live site — crowdsource stub"
keep,"Pizza Twist",pizza_restaurant,"https://pizzatwist.com/locations/best-pizza-in-gateway-park","live site — crowdsource stub"
keep,"Pizza Twist",pizza_restaurant,"https://pizzatwist.com/locations/best-pizza-in-delta-shores-sacramento","live site — crowdsource stub"
keep,"Plant Power Fast Food",vegan_restaurant,"https://www.plantpowerfastfood.com/sacramento","live site — crowdsource stub"
keep,"Poke Fix",hawaiian_restaurant,"http://www.thepokefix.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Railroad Fish & Chips",seafood_restaurant,"https://railroadfishchips.com/","alcohol-positive type/name"
keep,"Ramen House Tenjin",ramen_restaurant,"https://www.ramenhousetenjin.com/","live site — crowdsource stub"
keep,"Ramen & more",ramen_restaurant,"https://ramenandmore.menu11.com/","live site — crowdsource stub"
keep,"Rick's Hacienda Restaurant",mexican_restaurant,"https://rickshaciendarestaurantca.com/","live site — crowdsource stub"
