name,amenity,cuisine,website,lat,lng,osm_id
Johnny's,restaurant,asian;donut;soul_food,,37.840616,-122.2647221,node/4073832632
Jolly Rogers,restaurant,,,37.7430194,-122.1952521,node/4022813660
Joy Luck,restaurant,,,37.7988929,-122.2708269,node/3992953182
K Banchan,restaurant,korean,,37.8295295,-122.2645644,node/10891935033
Kainbigan,restaurant,filipino,,37.7940288,-122.2400484,node/6313715856
Kang Tong,restaurant,korean,,37.8254925,-122.265246,node/3879006541
Kathiew House of Oakland,restaurant,cambodian,,37.780412,-122.2188747,node/13802282929
Kativa,restaurant,,,37.8280569,-122.2589998,node/13969321001
Keren Cafe,restaurant,eritrean;ethiopian,,37.8202984,-122.2768054,way/475569839
Koffee Pot,restaurant,breakfast,,37.8150614,-122.2679973,node/3967083033
La Bonita Taqueria,restaurant,mexican,,37.8109781,-122.266559,node/4287030155
La Calaca Loca,restaurant,mexican,,37.8377745,-122.2628665,node/12144579153
La Cocinita Nico,restaurant,,,37.7721427,-122.2009295,node/13802717435
La Frontera,restaurant,mexican,,37.7714315,-122.2132978,node/12408162068
La Gran Chiquita,restaurant,mexican,,37.7758729,-122.2226254,node/12409992220
La Quebrada,restaurant,mexican,,37.7962608,-122.2547404,node/4015833224
La Torta Loca,restaurant,mexican,,37.7762353,-122.2233451,node/12410045783
Ladle and Leaf,restaurant,,,37.8045999,-122.273825,node/1186413903
Laney Bistro,restaurant,,,37.7955737,-122.2622408,node/4316619338
Las Guerrera's,restaurant,mexican,,37.8017566,-122.274932,node/2865617588
Los Arcos,restaurant,mexican,,37.7829841,-122.2208491,node/12146471567
Los Cantaros Restaurant And Taqueria,restaurant,mexican,,37.8091821,-122.2565537,node/10032908096
Los Cocos,restaurant,,,37.7783687,-122.2256283,node/4220797220
Louisiana Fish & Chips,restaurant,,,37.8177458,-122.2677332,node/3999453482
Lucky Chef Chen,restaurant,chinese,,37.7760427,-122.2221989,node/12409992218
Lula Restaurant,restaurant,ethiopian,,37.8175436,-122.2677771,node/12289460188
Lux Pub and Club,bar,,,37.8018505,-122.2710423,node/9512170604
Ma'Adi Selam,restaurant,ethiopian;eritrean,,37.8447941,-122.2615048,way/309031100
Mam Hanoi,restaurant,vietnamese,,37.799747,-122.2686355,node/3992986703
Mama T's,restaurant,,,37.8070785,-122.2703767,node/1556251754
Marhabah,restaurant,sandwich,,37.8045924,-122.272563,node/1456072712
Maria’s Mexican Kitchen,restaurant,mexican,,37.7907905,-122.2054014,node/12170409878
Mariscos El Tata,restaurant,mexican,,37.738652,-122.1665509,node/12397139662
Mariscos La Costa,restaurant,mexican,,37.7752288,-122.2213412,node/12410022309
Marwa Market and Grill,restaurant,,,37.8146525,-122.2685155,node/12152420632
Maya Halal Taqueria,restaurant,mexican,,37.8034502,-122.2685833,node/5952705596
Meet Fresh,restaurant,taiwanese,,37.7995443,-122.271695,node/10797503896
Melo Melo Kava Bar,bar,,,37.8125002,-122.247091,node/1674129467
Mijori Japanese Restaurant,restaurant,japanese;sushi,,37.8124385,-122.2471308,node/3711138011
Miss Saigon,restaurant,,,37.8134402,-122.2470071,node/4432119593
Mixt,restaurant,,,37.8120841,-122.2665945,node/6348892881
Mohka Kitchen,restaurant,,,37.8003768,-122.2166839,node/12499304019
Mom's Bun Mi,restaurant,vietnamese,,37.7893742,-122.2456559,node/12417394373
Montclair Egg Shop,restaurant,,,37.8269752,-122.210318,way/94405300
Moo Bong Ri,restaurant,korean,,37.8322128,-122.2629178,node/10617255226
Mountain Mike's,restaurant,pizza,,37.8066341,-122.266528,node/4431832231
Mountain Mike's,restaurant,pizza,,37.7471771,-122.1957512,node/12229178714
Mountain Mike's,restaurant,pizza,,37.7725579,-122.2138979,node/12408162054
Mugunghwa,restaurant,korean,,37.831899,-122.2639888,node/6689811512
Mun-cheeze,restaurant,pizza;grill,,37.8050973,-122.2756955,node/4197865801
Mushin,restaurant,,,37.8034477,-122.2707839,node/4848633346
Nardi Restaurant,restaurant,ethiopian,,37.8228287,-122.2664073,node/3999452742
