action,venue,primary_type,website,reason
keep,"Nick the Greek",greek_restaurant,"http://www.nickthegreek.com/","live site — crowdsource stub"
keep,"Noodle Net",restaurant,"https://www.noodlenetca.com/","live site — crowdsource stub"
keep,"Normandy House",bar,"https://m.facebook.com/pages/Normandy-House-Lounge/1622431968007893","alcohol-positive type/name"
keep,"Nowhere Bar & Grill",bar,"https://nowhere-bar-grill.edan.io/","alcohol-positive type/name"
keep,"Okayama Express",japanese_restaurant,"https://www.okayama2587.com/","live site — crowdsource stub"
keep,"Omee J Fusion Sushi Bar & Grill",japanese_restaurant,"http://www.omeejfusionmenu.com/","alcohol-positive type/name"
keep,"One Pot Shabu Shabu - San Jose",japanese_restaurant,"https://www.onepotshabushabu.com/","live site — crowdsource stub"
keep,"Orale Baja Mexican Restaurant",mexican_restaurant,"https://www.oralebaja.com/","live site — crowdsource stub"
keep,"Palermo Italian Restaurant",italian_restaurant,"http://palermosanjose.com/","alcohol-positive type/name"
keep,"PANCHO'S SPORTS BAR AND GRILL",restaurant,"https://panchosbar.net/","alcohol-positive type/name"
keep,"Paper Plane",cocktail_bar,"http://www.paperplanesj.com/","alcohol-positive type/name"
keep,"Pho Tay Do",restaurant,"https://photaydo.com/","live site — crowdsource stub"
keep,"Pizza California",restaurant,"http://pizzacalifornia.com/","live site — crowdsource stub"
keep,"Pizza Maria",pizza_restaurant,"http://pizzamaria.com/","live site — crowdsource stub"
keep,"Pizza Me",pizza_restaurant,"https://www.pizzasme.com/","live site — crowdsource stub"
keep,"Pizza My Heart",pizza_restaurant,"https://www.pizzamyheart.com/","live site — crowdsource stub"
keep,"Pizza My Heart",pizza_restaurant,"https://www.pizzamyheart.com/","live site — crowdsource stub"
keep,"Pizza My Heart",pizza_restaurant,"https://www.pizzamyheart.com/","live site — crowdsource stub"
keep,"Pizza My Heart",pizza_restaurant,"https://www.pizzamyheart.com/","live site — crowdsource stub"
keep,"Poke House",hawaiian_restaurant,"https://www.poke.house/locations/poke-hostetter-san-jose","live site — crowdsource stub"
keep,"Premier Pizza",pizza_restaurant,"https://premier-pizza.com/","live site — crowdsource stub"
keep,"Puerta Del Sol Restaurant",spanish_restaurant,"https://puertadelsol.us/","live site — crowdsource stub"
keep,"Ramen Champ",japanese_restaurant,"https://order.spoton.com/so-ramen-champ-24077/san-jose-ca/683de27b5472bdc4a4d2fec8","live site — crowdsource stub"
keep,"Ramen Hajime",ramen_restaurant,"https://order.toasttab.com/online/ramen-hajime-5229-stevens-creek-blvd/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Ramen Taka",ramen_restaurant,"https://ramen-taka.shop/","live site — crowdsource stub"
keep,"Redi Room",pub,"","alcohol-positive type/name"
keep,"Red Robin Gourmet Burgers and Brews",restaurant,"https://www.redrobin.com/locations/ca/santaclara/rivermark-102","alcohol-positive type/name"
keep,"Ristorante da Maria",italian_restaurant,"https://pizzadamaria.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Rosie's New York Pizza",restaurant,"https://www.rosiesnewyorkpizzasanjose.com/","alcohol-positive type/name"
keep,"Sam's Bar-B-Que",barbecue_restaurant,"http://samsbbq.com/","live site — crowdsource stub"
keep,"San Jose Bar & Grill",bar_and_grill,"http://www.sanjosebarandgrill.com/","alcohol-positive type/name"
keep,"Sanraku",japanese_restaurant,"http://www.sanraku.com/","live site — crowdsource stub"
keep,"Secco Restaurant & Bar",californian_restaurant,"https://seccorestaurant.com/","live site — crowdsource stub"
keep,"Sendo Sushi",sushi_restaurant,"http://sjsendosushi.com/","live site — crowdsource stub"
keep,"Señor Villa's Mexican Cantina",restaurant,"","alcohol-positive type/name"
keep,"Shabuway",japanese_restaurant,"https://www.shabuway.com/","live site — crowdsource stub"
keep,"Shan Tandoori Pizza",pizza_restaurant,"http://shantandooripizza.com/","live site — crowdsource stub"
keep,"Shima Sushi",sushi_restaurant,"http://shimasushisj.com/","live site — crowdsource stub"
keep,"Sideline Sports Bar & Grill",sports_bar,"https://m.facebook.com/South.San.Jose.Silicon.Valley/","alcohol-positive type/name"
keep,"SmokeEaters Hot Wings",chicken_wings_restaurant,"https://smoke-eaters.com/","alcohol-positive type/name"
keep,"Smoke This Hookah Lounge",hookah_bar,"http://www.smoke-this.com/","alcohol-positive type/name"
keep,"Smoking Pig BBQ",barbecue_restaurant,"https://www.smokingpigbbq.net/","live site — crowdsource stub"
keep,"Sorelle Italian Bistro",italian_restaurant,"http://www.sorelleitalianbistro.com/","live site — crowdsource stub"
keep,"Stackers Pizzeria",pizza_restaurant,"https://www.stackerspizzeriaca.com/","live site — crowdsource stub"
keep,"Stanley's Sports Bar",sports_bar,"https://www.sharksiceatsanjose.com/about-us/stanleyssportsbar","alcohol-positive type/name"
keep,"Stevie's Bar & Grill",bar_and_grill,"http://www.steviesbargrill.com/","alcohol-positive type/name"
keep,"Stone Stew 1 (Dizi Sangi)",persian_restaurant,"http://stonestewrestaurant.com/","alcohol-positive type/name"
keep,"Sushi Boat Town",sushi_restaurant,"https://sushiboattown.menu11.com/","live site — crowdsource stub"
keep,"Sushi Heaven",sushi_restaurant,"http://www.sushiheavenca.com/","live site — crowdsource stub"
keep,"Sushi Jae",sushi_restaurant,"http://www.sushijae.com/","live site — crowdsource stub"
keep,"SUSHI KOYA",japanese_restaurant,"https://www.sushikoyasj.com/","live site — crowdsource stub"
keep,"TacoMania",taco_restaurant,"https://tacomaniainc.com/tacomaniaedenvale-19s0tk?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Tacos al Carbón Bar & Grill",mexican_restaurant,"","alcohol-positive type/name"
keep,"Tacos al Pastor",mexican_restaurant,"http://www.tacosalpastorsj.com/","live site — crowdsource stub"
keep,"Tacos Al Pastor 2",mexican_restaurant,"http://tacosalpastorsj.com/index.html","live site — crowdsource stub"
keep,"Terra",italian_restaurant,"https://www.eataly.com/us_en/stores/silicon-valley/restaurants/terra-silicon-valley","live site — crowdsource stub"
