name,amenity,cuisine,website,lat,lng,osm_id
The Posh Bagel,restaurant,bagel,https://theposhbagel.com/,37.3784493,-122.1170557,way/117146297
Tia Juana Grill,restaurant,mexican,https://tiajuanamexicangrill.com/,37.3887291,-122.0045941,node/1993236257
Trellis,restaurant,italian,https://trellisrestaurant.com/,37.4532524,-122.1827277,node/4657292649
Tres Monti,restaurant,italian,https://www.tremontilosaltos.com/,37.3785993,-122.1164809,node/11363994835
Truya Sushi,restaurant,japanese,http://sushiclubsunnyvale.com,37.3898804,-122.0423308,node/2128203210
Udon Mugizo,restaurant,noodle,https://mugizo-us.com,37.3942,-122.0789756,node/13977025878
Uzumakiya Udon Izakaya,restaurant,udon,https://www.uzumakiyaudon.com/,37.3113032,-122.023756,node/9644844248
V Pho,restaurant,asian;vietnamese,https://v-pho.com/,37.2932297,-121.9660858,node/10956665375
Vaso Azzurro,restaurant,italian,https://www.vasoazzurro.com/,37.3950212,-122.0785784,way/310754187
Veggie Garden,restaurant,asian;chinese,https://www.veggiegardenvip.com/,37.3991581,-122.1086138,node/11382864169
Vitality Bowls,restaurant,smoothie;salad,https://vitalitybowls.com/locations/cupertino/,37.3253303,-122.0125042,node/4008930174
Vito's Famous Pizza,restaurant,pizza,https://www.vitospizzasunnyvale.com/,37.3671559,-121.9976479,node/3300883732
Wagon Wheel BBQ,restaurant,barbecue,https://wwbbq.com/,37.4059276,-122.0650974,way/106203633
Wild Seed,restaurant,,https://www.wildseedsf.com/palo-alto-home/,37.4382331,-122.1587493,node/10784942721
Wok’s On Express,restaurant,chinese,http://www.woksonexpresssunnyvale.com/,37.3679598,-122.0337586,node/1341832005
Woomi Home,restaurant,korean,https://woomihome.com,37.3521173,-121.9851135,node/13625928743
Yami Grill,restaurant,asian,https://yamigrill.com/,37.385011,-122.0753673,node/3487285493
"Yeobo, Darling",restaurant,,https://www.yeobodarling.com/,37.450496,-122.185302,node/2628201858
Yiassoo,restaurant,greek,https://www.yiassoo.com/,37.2838468,-121.9313511,way/101802355
Yuki Sushi,restaurant,japanese,http://yukisushi.com/,37.330355,-121.9510052,node/6307534104
Yum Cha Palace,restaurant,chinese,https://www.yumchamenlopark.com/,37.4530903,-122.182395,node/5177104926
시골 대가 집;Shu’s Korean Restaurant,restaurant,korean,https://www.shuskoreansantaclara.com/,37.3521454,-121.9860082,node/8568450618
