action,venue,primary_type,website,reason
keep,"Flanahan's Pub",bar,"http://www.flanahans.com/","alcohol-positive type/name"
keep,"Florio Bar & Cafe",restaurant,"http://www.floriosf.com/","live site — crowdsource stub"
keep,"Flying Figs Wine Bar",wine_bar,"https://www.flyingfigsf.com/","alcohol-positive type/name"
keep,"Flying Ninja",sushi_restaurant,"http://flyingninjasushi.com/","live site — crowdsource stub"
keep,"Fog Harbor Fish House",seafood_restaurant,"https://fogharbor.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing","live site — crowdsource stub"
keep,"Fool's Errand",bar,"http://www.foolserrandsf.com/","alcohol-positive type/name"
keep,"Foreign Cinema",californian_restaurant,"http://www.foreigncinema.com/","alcohol-positive type/name"
keep,"Fort Point | Ferry Building",beer_garden,"http://fortpointbeer.com/","alcohol-positive type/name"
keep,"Fort Point Valencia",bar,"http://fortpointbeer.com/","alcohol-positive type/name"
keep,"Frances",american_restaurant,"http://www.frances-sf.com/","live site — crowdsource stub"
keep,"Franciscan Crab Restaurant",seafood_restaurant,"https://www.franciscanrestaurant.com/","live site — crowdsource stub"
keep,"Frank Grizzly's",restaurant,"http://www.frankgrizzly.com/","live site — crowdsource stub"
keep,"Frankie’s",restaurant,"http://www.frankies-sf.com/","alcohol-positive type/name"
keep,"Frankie's Java House",bar,"http://www.frankiessf.com/","alcohol-positive type/name"
keep,"Frascati",italian_restaurant,"http://www.frascatisf.com/","live site — crowdsource stub"
keep,"Fresca Garden",pizza_restaurant,"https://frescagarden.square.site/","live site — crowdsource stub"
keep,"Friends Bar",bar,"http://facebook.com/friendlybar","alcohol-positive type/name"
keep,"Galinette",french_restaurant,"https://www.galinettesf.com/","live site — crowdsource stub"
keep,"Garaje",mexican_restaurant,"https://www.garaje475.co/","live site — crowdsource stub"
keep,"Geelou",bar,"https://instagram.com/geelousf","alcohol-positive type/name"
keep,"Geneva Pub",pub,"","alcohol-positive type/name"
keep,"Geneva Steak",steak_house,"http://genevasteakhouse.com/","live site — crowdsource stub"
keep,"Georgian Cheese Boat",eastern_european_restaurant,"http://www.georgiancheeseboat.com/","live site — crowdsource stub"
keep,"Gestalt Craft Beer Bar",bar,"","alcohol-positive type/name"
keep,"GiGi's",wine_bar,"https://www.meetatgigis.com/","alcohol-positive type/name"
keep,"Giorgio's Pizzeria",pizza_restaurant,"http://www.giorgiospizza.com/","live site — crowdsource stub"
keep,"Glen Park Station (Bar)",bar,"","alcohol-positive type/name"
