reason,name,primary_type,reviews,address,website
closed,"Agave Restaurant now located inside the Casino","restaurant",208,"1100 W Pima Mine Rd, Sahuarita, AZ 85629, USA","http://www.ddcaz.com/"
closed,"AMERICA'S DINER","restaurant",,"1540 W Valencia Rd, Tucson, AZ 85746, USA",
closed,"Apk","restaurant",,"1051 S Craycroft Rd, Tucson, AZ 85711, USA",
closed,"Banhdicted","vietnamese_restaurant",17,"4100 S Palo Verde Rd #01, Tucson, AZ 85714, USA","http://banhdicted.com/"
closed,"Biergarten","german_restaurant",,"2320 N Silverbell Rd, Tucson, AZ 85745, USA","https://www.biergarten-tucson.com/"
closed,"Biergarten Tucson","restaurant",15,"2320 N Silverbell Rd Suite 110, Tucson, AZ 85745, USA","http://www.biergarten-tucson.com/"
closed,"Blackhawk BBQ","barbecue_restaurant",147,"16461 S Houghton Rd suite b, Corona De Tucson, AZ 85641, USA",
closed,"BZ's Bistro","italian_restaurant",715,"3225 N Swan Rd Suite 105A, Tucson, AZ 85712, USA","https://www.bzsbistro.com/"
closed,"Casa Bonita","restaurant",,"1050 E Milton Rd, Tucson, AZ 85706, USA",
closed,"Cisco's Hot Dogs","restaurant",10,"910 W Roger Rd, Tucson, AZ 85705, USA",
closed,"Crispy Fried Chicken","chicken_restaurant",3,"1999 W Ajo Way, Tucson, AZ 85713, USA",
closed,"Dankfire Fare","bar_and_grill",28,"6255 E Golf Links Rd, Tucson, AZ 85711, USA",
closed,"Derrick's Soul And Grill","restaurant",1,"4765 E Joslyn Heights Pl, Tucson, AZ 85712, USA",
closed,"Desert Shark","hawaiian_restaurant",71,"2501 E Grant Rd, Tucson, AZ 85716, USA","http://desertsharkaz.com/"
closed,"Don Baja Grill","mexican_restaurant",64,"5754 E 22nd St, Tucson, AZ 85711, USA","https://donbajagrillaz.com/"
closed,"El Coco Loco","restaurant",5,"2980 S 6th Ave #130, Tucson, AZ 85713, USA",
closed,"El Mono Bandido","restaurant",,"6444 S 12th Ave, Tucson, AZ 85706, USA","https://order.online/business/el-mono-bandido-11706295"
closed,"Emma's Nigerian Kitchen","african_restaurant",,"3810 N Romero Rd Lot 105, Tucson, AZ 85705, USA","http://emmas-nigerian-kitchen-102313.square.site/"
closed,"Emma's Nigerian Kitchen","african_restaurant",,"3810 N Romero Rd Lot 105, Tucson, AZ 85705, USA",
closed,"Firetruck Pizza Company","pizza_restaurant",116,"800 N Kolb Rd, Tucson, AZ 85710, USA","https://firetruckbrewing.com/tucson-midtown-firetruck-brewing-company-midtown-location-firetruck-pizza"
closed,"Flavor Fuzion","dessert_shop",6,"13105 E Colossal Cave Rd, Vail, AZ 85641, USA",
closed,"Fronimo's Greek Cafe","european_restaurant",699,"3242 E Speedway Blvd, Tucson, AZ 85716, USA","http://www.fronimos.com/"
closed,"Gee's Garden","bar",3,"1145 N Alvernon Way, Tucson, AZ 85716, USA",
closed,"Hop Street Lounge","bar",151,"7215 E 22nd St #101, Tucson, AZ 85710, USA",
closed,"Hot Stuff Pizza","pizza_restaurant",,"13142 E Colossal Cave Rd, Vail, AZ 85641, USA",
closed,"Julie's Guilt-Free Sweet Treats Sweet & Savory Kitchen","vegan_restaurant",9,"613 E Delano St, Tucson, AZ 85705, USA",
closed,"Kampai Sushi","sushi_restaurant",167,"6462 N Oracle Rd, Tucson, AZ 85704, USA","http://www.kampaiaz.com/"
closed,"La Paloma Mexican Food","diner",4,"5801 S Country Club Rd, Tucson, AZ 85706, USA",
closed,"La Parrilla Suiza","mexican_restaurant",1251,"2720 N Oracle Rd, Tucson, AZ 85705, USA","https://laparrillasuiza.com/"
closed,"Loaded By CARBS","restaurant",1,"12500 E Old Spanish Trail, Tucson, AZ 85747, USA",
closed,"Messylicious","restaurant",53,"2737 E 22nd St, Tucson, AZ 85713, USA",
closed,"Michoacan Taqueria","restaurant",124,"3235 N Flowing Wells Rd, Tucson, AZ 85705, USA",
closed,"Midtown Bar & Grill","bar",48,"4915 E Speedway Blvd, Tucson, AZ 85712, USA",
closed,"Mr. Taco","mexican_restaurant",23,"5302 S Park Ave, Tucson, AZ 85706, USA","https://www.canva.com/design/DAE7kjxhc5w/yd_nYa-Y_-tUbGGkGv2zpg/view?utm_content=DAE7kjxhc5w&utm_campaign=designshare&utm_medium=link&utm_source=shareyourdesignpanel"
closed,"Nate’s Italian Kitchen on Campbell","restaurant",,"3699 N Campbell Ave, Tucson, AZ 85719, USA","https://natesmetrodeli.com/"
closed,"Pinnacle Concessions","restaurant",3,"4100 S Palo Verde Rd, Tucson, AZ 85714, USA",
closed,"Pizzano's Pizza","pizza_restaurant",8,"501 W River Rd, Tucson, AZ 85704, USA",
closed,"Power Up Nutrition","juice_shop",24,"3742 S 16th Ave, Tucson, AZ 85713, USA",
closed,"Que Chulada! Mexican Grill","mexican_restaurant",73,"6910 E Tanque Verde Rd, Tucson, AZ 85715, USA",
closed,"Rangel Food","restaurant",6,"4365 N Romero Rd, Tucson, AZ 85705, USA",
closed,"Riqiusimo Mexico","restaurant",,"5890 S Bonney Ave, Tucson, AZ 85706, USA",
closed,"Sakari Sushi","sushi_restaurant",245,"2962 N Campbell Ave, Tucson, AZ 85719, USA","https://sakarisushitucson.com/"
closed,"Salad Nation","salad_shop",571,"6425 N Oracle Rd, Tucson, AZ 85704, USA","http://www.eatsaladnation.com/"
closed,"Sazón El Cebo-yon","mexican_restaurant",33,"265 W Valencia Rd, Tucson, AZ 85706, USA","https://www.instagram.com/p/CIJiiBPBqfs/?igshid=1nkis5n2iocxa"
closed,"Special Eats Restaurant","american_restaurant",78,"5224 E Pima St, Tucson, AZ 85712, USA","https://specialeats.org/"
closed,"Sweet Royalty Grill","restaurant",47,"613 E Delano St, Tucson, AZ 85705, USA","https://order.online/business/sweet-royalty-catering-1018665"
closed,"Tacos la Baja","mexican_restaurant",184,"1103 W Prince Rd, Tucson, AZ 85705, USA","https://m.facebook.com/bajatacostucson/?ref=bookmarks"
closed,"Tacos y Antojitos Sol","mexican_restaurant",,"Start Pass and Greasewood Rd, Tucson, AZ 85745, USA",
closed,"Teppan Kings","asian_restaurant",32,"1901 E Fort Lowell Rd, Tucson, AZ 85719, USA","https://www.facebook.com/Teppan-Kings-105921414985820/"
closed,"The Localist Kitchen","restaurant",7,"2403 E Aragon Rd, Tucson, AZ 85756, USA",
closed,"Third Base Bar & Grill","bar",4,"6255 E Golf Links Rd, Tucson, AZ 85711, USA",
closed,"Toco Toco Tacos","mexican_restaurant",11,"1555 S 10th Ave, Tucson, AZ 85713, USA","https://www.facebook.com/people/Marys-Lucky/100010903965852"
closed,"Tran’s Fats Truck","vietnamese_restaurant",43,"720 W Silverlake Rd #302, Tucson, AZ 85713, USA","https://www.transfatstucson.com/"
closed,"Tucson AZ Seniors","gift_shop",,"6460 E Grant Rd #30383, Tucson, AZ 85751, USA",
closed,"Tucson Food Hub","restaurant",5,"613 E Delano St, Tucson, AZ 85705, USA",
closed,"Wing Factory","chicken_wings_restaurant",163,"4955 N Sabino Canyon Rd, Tucson, AZ 85750, USA","http://wingfactorysabino.com/"
closed,"YaMamas Soul Food Restaurant","soul_food_restaurant",28,"10265 E Irvington Rd, Tucson, AZ 85730, USA",
closed,"Zeolites India","restaurant",,"222 S Freeway #3234, Tucson, AZ 85745, USA",
airport,"Barrio Brewing Co. - Tucson International Airport","brewpub",75,"2600 E Los Reales Rd, Tucson, AZ 85756, USA",
airport,"Birriería Guasave","mexican_restaurant",26,"3235 N Flowing Wells Rd, Tucson, AZ 85705, USA",
airport,"Chariot Pizza","pizza_restaurant",1120,"3930 N Flowing Wells Rd, Tucson, AZ 85705, USA","http://www.chariotpizza.com/"
airport,"Charquitas Mexican Food Restaurant","mexican_restaurant",378,"1020 W Prince Rd, Tucson, AZ 85705, USA","https://charquitasmexicanfoodaz.com/"
airport,"El Charro Cafe","mexican_restaurant",413,"7250 S Tucson Blvd Concourse B, Tucson, AZ 85756, USA",
airport,"El Potosino Mexican food","mexican_restaurant",1613,"1400 W Prince Rd, Tucson, AZ 85705, USA",
airport,"Empire Pizza","pizza_restaurant",32,"Tucson International Airport, 7250 S Tucson Blvd Concourse A, Tucson, AZ 85756, USA",
airport,"Finnegan's Pub","restaurant",504,"7051 S Tucson Blvd, Tucson, AZ 85756, USA","http://doubletree3.hilton.com/en/hotels/arizona/doubletree-suites-by-hilton-hotel-tucson-airport-TUSTADT/dining/index.html"
airport,"I Love Tacos","taco_restaurant",3,"Tucson, AZ 85705, USA",
airport,"Krispy's Fish & Chicken","restaurant",8,"1300 W Prince Rd, Tucson, AZ 85705, USA","https://www.krispysfishandchickentucson.com/"
airport,"La Vaquita Tacos","taco_restaurant",103,"1140 W Prince Rd, Tucson, AZ 85705, USA","https://www.facebook.com/quesabirrias520"
airport,"Mi amor bendiciones","bar",,"1305 W Prince Rd, Tucson, AZ 85705, USA",
airport,"Primos Mexican Food","mexican_restaurant",280,"1300 W Prince Rd, Tucson, AZ 85705, USA","https://www.facebook.com/share/17W7f8BV3q/?mibextid=wwXIfr"
airport,"Sir Veza's","mexican_restaurant",570,"7250 S Tucson Blvd, Tucson, AZ 85756, USA","https://www.flytucson.com/vendors/sir-vezas-kitchen-kantina/"
airport,"SOL Bar & Grill","restaurant",90,"Located inside Four Points by Sheraton Tucson Airport, 7060 S Tucson Blvd Suite B, Tucson, AZ 85756, USA","http://www.solbarandgrilltucson.com/"
airport,"The Maverick","mexican_restaurant",,"7250 S Tucson Blvd Concourse A, Tucson, AZ 85756, USA","https://us.areas.com/"
airport,"The Outlaw Bar & Grill","bar_and_grill",754,"1302 W Roger Rd, Tucson, AZ 85705, USA","https://www.facebook.com/theoutlawarizona/"
airport,"Thunder Canyon BrewStillery","bar",104,"7250 S Tucson Blvd, Tucson, AZ 85756, USA","https://www.flytucson.com/vendors/thunder-canyon-brewstillery-now-open/"
airport,"Tu Rollo Sushi Tucson","mexican_restaurant",,"1625 W Fort Lowell Rd, Tucson, AZ 85705, USA","https://www.facebook.com/share/18FZfcwjza/?mibextid=wwXIfr"
airport,"Wings y Mas","restaurant",348,"1145 W Prince Rd, Tucson, AZ 85705, USA",
